"","x"
"2303",0.976116937143428
"2304",0.937816430576382
"2305",0.906342731001342
"2306",0.808993328109733
"2307",-0.272475475034291
"2308",-0.272676816868789
"2309",-0.342803189207434
"2310",-0.400715057192457
"2311",-0.48448172478884
"2312",-0.5457688200002
"2313",-0.591981502002123
"2314",-0.730857882605257
"2315",0.191993620872391
"2316",0.184466257834579
"2317",0.121092274321583
"2318",0.0742330736779804
"2319",0.00654663744014757
"2320",-0.0419172018473007
"2321",-0.0793589228307874
"2322",-0.192016452044236
"2323",0.666229572661193
"2324",0.64705396483315
"2325",0.598252257467545
"2326",0.562134549838803
"2327",0.509913261936702
"2328",0.472486204134659
"2329",0.442852532751692
"2330",0.356385485656267
"2331",1.14959015099224
"2332",1.12233810328214
"2333",1.08896757397765
"2334",1.06180068550902
"2335",1.0249502697413
"2336",0.997466773007365
"2337",0.979103584572489
"2338",0.916051278697808
"2339",1.6418457434708
"2340",1.61602184733851
"2341",1.59472695439466
"2342",1.57776172098854
"2343",1.55765437060192
"2344",1.54056324569254
"2345",1.52827738364213
"2346",1.48895193336095
"2347",0.153583249635791
"2348",0.145589235580205
"2349",0.0942207862918578
"2350",0.0567484748541774
"2351",0.0034317781240062
"2352",-0.0341286527567851
"2353",-0.0627846204758958
"2354",-0.147058796713105
"2355",0.542563654204693
"2356",0.526843210991354
"2357",0.485531022416941
"2358",0.455350741900973
"2359",0.41234623218308
"2360",0.382007922482663
"2361",0.357445031308937
"2362",0.290604634388008
"2363",0.938533823171617
"2364",0.917662923419931
"2365",0.887410404771884
"2366",0.864224677853586
"2367",0.831141047786316
"2368",0.806578811604253
"2369",0.789271545366646
"2370",0.737226015678327
"2371",1.34613864574728
"2372",1.32325789387235
"2373",1.30052181778922
"2374",1.28401337174371
"2375",1.2607113461625
"2376",1.24315004330951
"2377",1.23296916435183
"2378",1.19449651746148
"2379",1.76359458407499
"2380",1.7433674387684
"2381",1.72784363411359
"2382",1.71829206200421
"2383",1.70517124287934
"2384",1.69669224316196
"2385",1.6881004956354
"2386",1.66437535774849
"2387",-1.95266232470445
"2388",-1.97425381218356
"2389",-2.31565860258738
"2390",-1.2909400830072
"2391",-1.37839148302433
"2392",-1.67252207718846
"2393",-0.636247901188894
"2394",-0.77463662614811
"2395",-1.02149302407255
"2396",0.0101697008257509
"2397",-0.162672489707962
"2398",-0.362254691392705
"2399",0.638501623156966
"2400",0.457836190159395
"2401",0.305528184714346
"2402",1.21183359346342
"2403",1.08724409100082
"2404",0.982210281795469
"2405",1.79443979415754
"2406",1.72592622222991
"2407",1.66816660926425
"2408",2.38671650001859
"2409",2.37427885862593
"2410",2.36379344189997
"2411",-1.3804381391041
"2412",-1.45272293641796
"2413",-1.66820573644473
"2414",-2.01005954479874
"2415",-2.28109896881922
"2416",-2.50735549101916
"2417",-0.892750492324677
"2418",-0.993781521222631
"2419",-1.1826375922499
"2420",-1.4822403962606
"2421",-1.71941001474188
"2422",-1.91810108166074
"2423",-2.61202694291889
"2424",-0.405629949151292
"2425",-0.528752291218528
"2426",-0.691090942375866
"2427",-0.948622993703894
"2428",-1.15248691354102
"2429",-1.32288829493299
"2430",-1.91979921467489
"2431",0.0803875478459993
"2432",-0.0573577815724016
"2433",-0.193293322218204
"2434",-0.408937006448519
"2435",-0.579640200501375
"2436",-0.722323334804506
"2437",-1.22219214603399
"2438",0.556996106367986
"2439",0.420693112961969
"2440",0.311044992965092
"2441",0.137105145361302
"2442",-0.000583958456024226
"2443",-0.115671579415235
"2444",-0.518925843758483
"2445",1.00949488036053
"2446",0.905709643648694
"2447",0.822231866637261
"2448",0.689809169595019
"2449",0.584985850049679
"2450",0.497369634202835
"2451",0.190767350338981
"2452",1.4694191430309
"2453",1.39802010374631
"2454",1.34059419712737
"2455",1.24949979854374
"2456",1.1773922793704
"2457",1.11712198013168
"2458",0.906214795455668
"2459",1.93713102890708
"2460",1.89797274089354
"2461",1.8664788301906
"2462",1.81652170175212
"2463",1.77697831380469
"2464",1.74392705678522
"2465",1.62827251502002
"2466",-1.05766419991841
"2467",-1.13963170213892
"2468",-1.29156830049667
"2469",-1.52314980320572
"2470",-1.70139628387405
"2471",-1.84626556580479
"2472",-2.32288144836321
"2473",-0.66842199948539
"2474",-0.76525707180587
"2475",-0.898747733970332
"2476",-1.10598650277572
"2477",-1.26362751797896
"2478",-1.39232470847124
"2479",-1.81548736064718
"2480",-0.278333649577575
"2481",-0.384649544848836
"2482",-0.502760630978673
"2483",-0.683761621020687
"2484",-0.821604565621857
"2485",-0.934258190844455
"2486",-1.30438421053996
"2487",0.113495609814397
"2488",-0.000729155263493015
"2489",-0.101431986693136
"2490",-0.256883233518874
"2491",-0.375093572064175
"2492",-0.471833218239748
"2493",-0.789342782070409
"2494",0.49740530673765
"2495",0.389107404423727
"2496",0.304280901135795
"2497",0.174900059736734
"2498",0.0761554713451146
"2499",-0.004800834493179
"2500",-0.270117667396721
"2501",0.871127941872943
"2502",0.783805798867176
"2503",0.71594784357689
"2504",0.611856659862334
"2505",0.532409586038487
"2506",0.467104937260233
"2507",0.253553593812233
"2508",1.25079232934136
"2509",1.18481806273467
"2510",1.13330030856267
"2511",1.05427284601055
"2512",0.993953683801061
"2513",0.944167972512383
"2514",0.781951393716285
"2515",1.63721574780062
"2516",1.59197315193994
"2517",1.55664518602657
"2518",1.50245366990813
"2519",1.461091461961
"2520",1.42669094092909
"2521",1.31537495328011
"2522",-1.14206189737004
"2523",-1.21050482637436
"2524",-1.33723302361665
"2525",-1.52736324269991
"2526",-1.66964153541129
"2527",-1.78303525130409
"2528",-2.14277755984301
"2529",-0.821598928335826
"2530",-0.900408570516441
"2531",-1.01512496869439
"2532",-1.18726040230012
"2533",-1.31594455109807
"2534",-1.41738081889997
"2535",-1.74478269132715
"2536",-0.499555465164387
"2537",-0.586650368476477
"2538",-0.689491779690026
"2539",-0.844457260828657
"2540",-0.95950266680202
"2541",-1.0495674327644
"2542",-1.34405069160613
"2543",-0.176494210242935
"2544",-0.269032609923494
"2545",-0.360962085247735
"2546",-0.497281205176945
"2547",-0.597799013351358
"2548",-0.679718858493407
"2549",-0.939488332247308
"2550",0.148902157452972
"2551",0.0518956186455504
"2552",-0.0274233908147374
"2553",-0.146882252027177
"2554",-0.234410197086508
"2555",-0.305617380648815
"2556",-0.532700680126268
"2557",0.466826000435754
"2558",0.378136659235105
"2559",0.310266922790287
"2560",0.20965999891584
"2561",0.132610150077373
"2562",0.0721727519528107
"2563",-0.12255954030184
"2564",0.782815101678254
"2565",0.708105751273621
"2566",0.651205825931184
"2567",0.568193055172877
"2568",0.504274543630795
"2569",0.453891079233912
"2570",0.291172668589438
"2571",1.10321332613816
"2572",1.04334699347821
"2573",0.999474608756585
"2574",0.930992398936937
"2575",0.880238627015191
"2576",0.838781200606833
"2577",0.708750556785093
"2578",-0.664385283219527
"2579",-0.736946285333766
"2580",-0.828271422566733
"2581",-0.963153809598833
"2582",-1.06204718542383
"2583",-1.14044648688862
"2584",-1.38205863359065
"2585",-0.388968058507238
"2586",-0.466623525057979
"2587",-0.54917178959647
"2588",-0.671124802659073
"2589",-0.761356109335813
"2590",-0.831359517574926
"2591",-1.05016550993915
"2592",-0.111811395052214
"2593",-0.193097031860179
"2594",-0.26699113064056
"2595",-0.377120020053887
"2596",-0.456882082811815
"2597",-0.520195318452621
"2598",-0.715845709444585
"2599",0.167063645668794
"2600",0.0838243537304529
"2601",0.0174822266236843
"2602",-0.0788611083564133
"2603",-0.149440843835819
"2604",-0.20543248668549
"2605",-0.378911589900139
"2606",0.438903343737364
"2607",0.363510757698188
"2608",0.306644814486173
"2609",0.222690889148392
"2610",0.160627973203935
"2611",0.114064021858758
"2612",-0.0391610006546551
"2613",0.712472458207984
"2614",0.648076317692609
"2615",0.599494869449622
"2616",0.526915773024786
"2617",0.475108899990603
"2618",0.434596748429311
"2619",0.303623539849712
"2620",0.990258313297448
"2621",0.936689113288562
"2622",0.895269309871562
"2623",0.835628296154968
"2624",0.793317518026298
"2625",0.758366036582125
"2626",0.649675687279968
"2627",-0.0402413588397232
"2628",-0.105767565332778
"2629",-0.158964604133212
"2630",-0.235904495844669
"2631",-0.292112993064898
"2632",-0.334542069911789
"2633",-0.462033436975137
"2634",0.387913807034604
"2635",0.329888097722557
"2636",0.286989240871382
"2637",0.225031559041882
"2638",0.180675102121279
"2639",0.146409596879762
"2640",0.0433232009443815
"2641",0.822617990796011
"2642",0.778152779865588
"2643",0.745249862858762
"2644",0.697684476803782
"2645",0.662577397265175
"2646",0.635822870997127
"2647",0.557892510823283
"2648",1.269662834497
"2649",1.2382036195656
"2650",1.21505784395347
"2651",1.18183516881121
"2652",1.15691982065203
"2653",1.14007701050822
"2654",1.08332517393009
"2655",0.342659514185823
"2656",0.295482318205545
"2657",0.26107281448192
"2658",0.212121286592205
"2659",0.177640798394535
"2660",0.151337060696009
"2661",0.0739915947977693
"2662",0.701248627715809
"2663",0.663426818674968
"2664",0.635801545519633
"2665",0.596444892059872
"2666",0.56868479705699
"2667",0.546419675390083
"2668",0.485070316435952
"2669",1.06913721033421
"2670",1.04152395272407
"2671",1.0204056756939
"2672",0.988909519603487
"2673",0.968107567638282
"2674",0.951240289546667
"2675",0.904800112086366
"2676",1.45107065050885
"2677",1.43057086717404
"2678",1.4156951491242
"2679",1.39470915262765
"2680",1.37956786786338
"2681",1.36991538012861
"2682",1.33482032366396
"2683",-1.86704129092038
"2684",-2.45125266128583
"2685",-1.30883134999853
"2686",-1.82355744253943
"2687",-0.743847662461037
"2688",-1.18908847717739
"2689",-0.171806560616252
"2690",-0.547562097508058
"2691",0.407593113460249
"2692",0.101322854392991
"2693",0.99467091514797
"2694",0.757885933905259
"2695",1.5897657241582
"2696",1.42246602074004
"2697",2.19323668992759
"2698",2.09542226433397
"2699",-1.15759271944881
"2700",-1.50261456587936
"2701",-1.77571630583399
"2702",-2.00397485588477
"2703",-0.733955123031504
"2704",-1.04163087949858
"2705",-1.28516906156304
"2706",-1.48871760983541
"2707",-2.20088373049156
"2708",-0.305173924597726
"2709",-0.57565810696834
"2710",-0.789755623800331
"2711",-0.9686970874685
"2712",-1.59477190781426
"2713",0.128995302719017
"2714",-0.104453678108777
"2715",-0.289234863154633
"2716",-0.443673346326897
"2717",-0.984020347451856
"2718",0.569118768595915
"2719",0.372241258599171
"2720",0.21665062376567
"2721",0.0866098243576182
"2722",-0.368376907087339
"2723",1.01485259972863
"2724",0.854702718130544
"2725",0.72817539663075
"2726",0.622425786076065
"2727",0.252427689957129
"2728",1.46680870171566
"2729",1.34355584716216
"2730",1.24563207432057
"2731",1.16406595411157
"2732",0.878680758263502
"2733",1.92530203468492
"2734",1.83843528307395
"2735",1.76968351054892
"2736",1.71184072019439
"2737",1.51068857346071
"2738",-0.742094497553555
"2739",-0.975262996786604
"2740",-1.15347838408605
"2741",-1.29773675871355
"2742",-1.77449634176794
"2743",-0.399291787760073
"2744",-0.608713306635536
"2745",-0.769213050407851
"2746",-0.899058720060355
"2747",-1.32831275073441
"2748",-0.0520370885133766
"2749",-0.238357441459703
"2750",-0.381281012281391
"2751",-0.496827127846314
"2752",-0.878933887514453
"2753",0.2994252270427
"2754",0.135404039916081
"2755",0.0105276934093231
"2756",-0.0908330146929119
"2757",-0.426153973141997
"2758",0.655323217316846
"2759",0.513973577117907
"2760",0.406438245155747
"2761",0.319147809232939
"2762",0.030248017029312
"2763",1.015900995565
"2764",0.897031527231664
"2765",0.806691895950938
"2766",0.733355615753193
"2767",0.490509214006455
"2768",1.38141960946744
"2769",1.28483732318428
"2770",1.21154685409775
"2771",1.15204763990149
"2772",0.954883737539275
"2773",1.75154777900318
"2774",1.67766824458821
"2775",1.62127918469974
"2776",1.57549898183383
"2777",1.42432234449768
"2778",-0.156098468304005
"2779",-0.311168975928976
"2780",-0.425339709775668
"2781",-0.518165756631538
"2782",-0.812005336153441
"2783",0.133160983286841
"2784",-0.00595713080621262
"2785",-0.108598982672732
"2786",-0.191616817464023
"2787",-0.455874225033152
"2788",0.426585599752254
"2789",0.303948777232465
"2790",0.211902751793922
"2791",0.137927178873729
"2792",-0.097039652254327
"2793",0.723343667016769
"2794",0.615895799348802
"2795",0.534926112014429
"2796",0.470667228122332
"2797",0.264697386440296
"2798",1.02480230699928
"2799",0.931900027861486
"2800",0.86206184032205
"2801",0.806819503223182
"2802",0.629551114571985
"2803",1.32930396933931
"2804",1.25177135850134
"2805",1.19294199549727
"2806",1.14661621506777
"2807",0.997751836600282
"2808",0.25657611939043
"2809",0.146102217195713
"2810",0.0652338024803954
"2811",0.00344202170147823
"2812",-0.193930787140832
"2813",0.763045114981251
"2814",0.675208362635612
"2815",0.613192758772676
"2816",0.562204031451097
"2817",0.404760008484034
"2818",1.28274862415079
"2819",1.21842258051592
"2820",1.17029296770781
"2821",1.13272176837842
"2822",1.0139707506394
"2823",1.81880332992486
"2824",1.77412028747557
"2825",1.74182694899041
"2826",1.71544545725774
"2827",1.63545335405316
"2828",0.798822407286432
"2829",0.736375869318635
"2830",0.691738715122588
"2831",0.656726428965143
"2832",0.552682919787806
"2833",1.20574029440112
"2834",1.15627801435888
"2835",1.1203693923674
"2836",1.09445508280834
"2837",1.01015990446327
"2838",1.62269994585886
"2839",1.58533613903141
"2840",1.56164439693346
"2841",1.54081542341469
"2842",1.47706923227775
"2843",1.140875826959
"2844",1.10113694197761
"2845",1.07316613879621
"2846",1.05126045054788
"2847",0.989174406171366
"2848",1.48406856055831
"2849",1.4515725293249
"2850",1.43003490478972
"2851",1.41470260181769
"2852",1.36404428772705
"2853",1.83649944581003
"2854",1.81355536903863
"2855",1.79811745258796
"2856",1.78554070556414
"2857",1.7478341529609
"2858",-2.22139789682927
"2859",-2.65717994479671
"2860",-1.54617831835033
"2861",-1.93125029743308
"2862",-0.864236974931439
"2863",-1.19859888512951
"2864",-2.5104635523366
"2865",-0.175278432585538
"2866",-0.458930273898919
"2867",-1.57183463608189
"2868",0.521011668039564
"2869",0.28806989561087
"2870",-0.625874161547969
"2871",1.22496762585775
"2872",1.04273592231374
"2873",0.32775217017903
"2874",1.93694471725244
"2875",1.80542308259311
"2876",1.28939963548254
"2877",2.65732025647011
"2878",2.57650869069547
"2879",2.25944554860902
"2880",-1.05900034065036
"2881",-1.28862638192897
"2882",-2.09226653796385
"2883",-0.573993304683529
"2884",-0.779238372507681
"2885",-1.49719025126634
"2886",-0.0841236971790964
"2887",-0.265087934847335
"2888",-0.898107225805419
"2889",0.410860887834549
"2890",0.254076172039225
"2891",-0.294364251465608
"2892",0.911230473084975
"2893",0.778522800136034
"2894",0.314303527927665
"2895",1.41727368331889
"2896",1.30853939781373
"2897",0.928179548269715
"2898",1.92929875535088
"2899",1.84443302000948
"2900",1.54756683580729
"2901",2.44763457175196
"2902",2.38653136205076
"2903",2.17278904142754
"2904",-0.0585226266141837
"2905",-0.1894216146234
"2906",-0.622111907651267
"2907",0.326542549155927
"2908",0.209787086648163
"2909",-0.176294263346942
"2910",0.715512557237995
"2911",0.612789170762331
"2912",0.272964001476333
"2913",1.10862429293869
"2914",1.01982054978717
"2915",0.725895653138751
"2916",1.50613207295198
"2917",1.43113456415028
"2918",1.18275090919366
"2919",1.90830861913277
"2920",1.84700296681637
"2921",1.64379842373708
"2922",2.31544606708352
"2923",2.26771693228289
"2924",2.10932629754964
"2925",0.599080326523444
"2926",0.515733119702603
"2927",0.248954259002102
"2928",0.918167598987994
"2929",0.84394857674376
"2930",0.606162807836125
"2931",1.24059483467946
"2932",1.17540734409033
"2933",0.966327622162762
"2934",1.56659071269038
"2935",1.51033747564207
"2936",1.32967479412527
"2937",1.89640128080247
"2938",1.84822866031625
"2939",1.69644784100987
"2940",2.23029094046363
"2941",2.19081392730879
"2942",2.06690869153736
"2943",1.0448515926954
"2944",0.987880319903984
"2945",0.807704585101744
"2946",1.59645902653548
"2947",1.55101579469647
"2948",1.41064240428645
"2949",2.15995355113743
"2950",2.12746364629699
"2951",2.02524757117779
"2952",1.61011454255925
"2953",1.58038381941936
"2954",1.48453167064012
"2955",2.04784911497791
"2956",2.02295189442544
"2957",1.94855859106746
"2958",1.95474552997495
"2959",1.93716203665811
"2960",1.87886853126017
"2961",2.32210203862119
"2962",2.30783470738238
"2963",2.26157391318564
